task,image_id,lpips,ssim,psnr,image_reward,fid
adding,13673,0.5431403517723083,0.5593437543251368,9.715753174463943,1.3463363647460938,
adding,13675,0.18745747208595276,0.8723530561308573,21.926707065174114,0.580045759677887,
adding,13676,0.13251832127571106,0.9172890463806699,21.35076985350485,0.14150327444076538,
adding,13678,0.3232763111591339,0.7570642792769201,13.329606416878232,0.5167688727378845,
adding,13691,0.4115239381790161,0.39553710083626986,16.087988090724213,1.6283814907073975,
adding,13712,0.23327605426311493,0.689324629893788,14.566944273487506,0.14091700315475464,
adding,13722,0.11547914147377014,0.8802532558049103,19.39206457535162,0.12219832092523575,
adding,13723,0.08996377885341644,0.8541796438548414,24.764872053890844,0.022461650893092155,
adding,13746,0.20945477485656738,0.8820582421364517,18.245965863250934,0.787453830242157,
adding,13767,0.04366842284798622,0.9740165066265772,35.54403792764722,-1.969353199005127,
adding,13772,0.18954648077487946,0.9000070250342036,18.154953321172158,-0.22719267010688782,
adding,13777,0.10542504489421844,0.9294849994007345,22.474782537723257,-0.21678291261196136,
adding,13787,0.0668410062789917,0.9134089997011751,26.54744154372092,-0.09647271037101746,
adding,13811,0.15730920433998108,0.9352802652652735,24.387377304648865,1.5850858688354492,
adding,13816,0.09970127046108246,0.9433991711178765,26.90530315822601,0.8114184141159058,
adding,13824,0.11038407683372498,0.9148741481951034,28.63398977925488,0.11102234572172165,
adding,13857,0.2653823494911194,0.6837134275675743,18.204849443730975,-0.896344006061554,
adding,13859,0.1650567203760147,0.6228196890899289,21.705245781386854,-0.565097987651825,
adding,13867,0.08565251529216766,0.9069224957291583,20.704536761796106,0.21472899615764618,
adding,13916,0.15462666749954224,0.9106218027512902,21.667935818854485,-0.09537560492753983,
adding,13952,0.14379677176475525,0.7548131865482851,18.830706583255772,-0.1669655740261078,
adding,13957,0.16834118962287903,0.7084868432990663,19.528464929760396,-1.0220301151275635,
adding,14746,0.27869635820388794,0.7905374984160009,16.899492913757687,0.4136680066585541,
adding,14769,0.11304814368486404,0.9339434714751116,22.42389340640632,0.5862507820129395,
adding,15894,0.07725022733211517,0.9161657786675792,24.112140567599383,-2.2755496501922607,
adding,15965,0.16847792267799377,0.8370328559447527,21.226781278578088,0.573713481426239,
adding,16026,0.05264073237776756,0.9042087101129713,27.147419627417428,-2.2388269901275635,
adding,16394,0.1257641315460205,0.9141340505547841,22.871470533869292,1.3928444385528564,
adding,18231,0.19360169768333435,0.8085498873880811,23.7758631605157,-1.903792142868042,
adding,18389,0.1482815444469452,0.8609419734467192,15.884632970081665,1.667484998703003,
adding,18588,0.11746744811534882,0.9273172361971157,25.163093749030715,0.7053555846214294,
adding,20448,0.270149827003479,0.892857506693621,15.390934887001308,0.2940034866333008,
adding,21012,0.4734334647655487,0.8269318221142069,16.946749295949605,0.376629501581192,
adding,22719,0.5301964282989502,0.29096274644262415,12.568656169534052,1.9313682317733765,
adding,23009,0.1788252592086792,0.785984075770751,14.615195517657542,1.1712085008621216,
adding,23494,0.21808898448944092,0.7696501107854367,19.685858568551186,0.4657441973686218,
adding,24132,0.11695603281259537,0.961511154295243,30.73332501832936,0.5060606002807617,
adding,24268,0.12773041427135468,0.929935206600593,22.977774088580393,-0.44083845615386963,
adding,24297,0.1518208235502243,0.9401849331091321,20.382283397335584,1.0143704414367676,
adding,24323,0.21597278118133545,0.9289734402247237,23.130880595479056,0.8268778920173645,
adding,25620,0.23374271392822266,0.7783632277299586,20.48010470769026,1.5907135009765625,
adding,26212,0.16057269275188446,0.8583512421218819,20.590996691111727,1.7798525094985962,
adding,27009,0.23998543620109558,0.8956599865047029,18.64756817072343,0.7386900186538696,
adding,28508,0.22040578722953796,0.8135174472122207,16.072673924380094,0.5320258736610413,
adding,29550,0.1964661180973053,0.9301661175748125,23.662484435492868,0.8501709699630737,
adding,31390,0.1528805047273636,0.8445044427358779,19.920444158700768,0.6594851016998291,
adding,31536,0.25215280055999756,0.8639815887851617,18.31699893884297,0.9678707122802734,
adding,32115,0.36485493183135986,0.6978453419867413,20.1935844615939,0.7021224498748779,
adding,33019,0.13700143992900848,0.8750873030608046,15.229610119444954,1.5172717571258545,
adding,33441,0.3150182366371155,0.7799795625346034,16.71536996482913,-0.09812640398740768,
adding,33488,0.1528855413198471,0.8718924741921567,17.79180583457598,0.8316523432731628,
adding,33620,0.1640685796737671,0.856837711227549,20.79487721093543,0.3546157479286194,
adding,33755,0.4001121520996094,0.6956494935169927,13.456527353778396,-1.1302411556243896,
adding,33760,0.11188209801912308,0.7402049031817107,21.67955061278992,-1.403766393661499,
adding,33787,0.12497995793819427,0.9505469453482792,30.033208348704754,0.19221870601177216,
adding,33788,0.2894750237464905,0.8751596254885575,19.381567993378393,0.6225832104682922,
adding,33795,0.19681482017040253,0.8669180365245915,17.804814296659174,0.08381383121013641,
adding,33798,0.1602790653705597,0.9006423655952492,21.23308730115366,0.2691795825958252,
adding,33803,0.6908621191978455,0.024732015645056143,5.264555327375699,-0.09990167617797852,
adding,33805,0.27032729983329773,0.7165082954289379,12.037253074976618,0.13632448017597198,
adding,33818,0.2780165672302246,0.8482228571675415,17.136027917972115,0.7126288414001465,
adding,33828,0.0963941290974617,0.8936280816374577,23.035507400279084,1.347051978111267,
adding,33834,0.10716994106769562,0.9123242092650937,24.637746691442523,0.36363476514816284,
adding,33841,0.3191629946231842,0.5413041761501174,9.052335680967643,-0.19203853607177734,
adding,33844,0.6355918645858765,0.2686900363345937,5.808026027903236,-0.33662518858909607,
adding,33859,0.7169857025146484,0.1652026550281288,7.393979126675646,-0.26867204904556274,
adding,33883,0.14223964512348175,0.872487253159909,19.526751979340716,-0.6482540965080261,
adding,33886,0.07705162465572357,0.9252150547872465,19.00264686913632,-1.896812081336975,
adding,33895,0.2464747428894043,0.6927326162309769,10.888145480855107,-2.1836791038513184,
adding,33917,0.18155238032341003,0.7444152235745195,12.559202807975812,0.8558468818664551,
adding,33937,0.36978039145469666,0.7487660359144227,10.77827494910381,0.04250931367278099,
adding,33967,0.2327130138874054,0.5822838168095673,17.998153789519073,0.33412736654281616,
adding,34019,0.10551955550909042,0.8846543196458535,21.776929793482715,0.7271583676338196,
adding,34029,0.13624197244644165,0.9153831455976263,24.105676611083094,0.5374383330345154,
adding,34037,0.13444551825523376,0.8991260967641107,29.795911219352853,-2.1590170860290527,
adding,34048,0.4210018813610077,0.6925893078051785,12.017167847147686,0.28279659152030945,
adding,34051,0.17630276083946228,0.8348070949664822,18.003378696358016,-0.7085750699043274,
adding,34052,0.7178672552108765,0.16118183681005324,7.7673665113679835,-0.24060513079166412,
adding,34053,0.13811321556568146,0.8433393219529788,18.69772386009975,0.009622007608413696,
adding,34054,0.165192112326622,0.8598460049986653,13.990606102286918,0.36251017451286316,
adding,34064,0.11189115047454834,0.8956248382923976,23.633991243687177,-1.2785906791687012,
adding,34068,0.38281819224357605,0.26649719685958106,6.78227785935454,0.4472941756248474,
adding,34069,0.11693979799747467,0.8809442726339878,20.057186415414417,0.1835935264825821,
adding,34079,0.1027161031961441,0.88360358495645,22.385069376275734,0.4417300820350647,
adding,34113,0.1635282337665558,0.8593408225195475,18.747098325683808,-0.6400829553604126,
adding,34125,0.17208296060562134,0.866589181545034,22.25360319043553,0.9691773056983948,
adding,34132,0.08767552673816681,0.9208268422531344,24.259569016181224,-0.5280600190162659,
adding,34133,0.2141643911600113,0.7380755742205883,19.06146460285739,-1.6300016641616821,
adding,34138,0.11282023787498474,0.9181025131131327,24.95463120162357,-0.32749900221824646,
adding,34173,0.6680422425270081,0.2515490915693375,5.790244417020891,-0.20614352822303772,
adding,34180,0.18052685260772705,0.6400536563347704,20.30562390269898,-0.6543076038360596,
adding,34193,0.11056338250637054,0.8830102032678323,22.221867761461063,0.2770126760005951,
adding,34195,0.15220968425273895,0.7614809261563317,21.08129414994837,1.2570494413375854,
adding,34240,0.40484586358070374,0.5651965412094114,15.307299347084362,-1.169129729270935,
adding,34249,0.12586185336112976,0.9031894689535531,23.275282686202814,1.6174696683883667,
adding,34258,0.16658177971839905,0.9229334031849926,19.43008435624591,0.32672664523124695,
adding,34299,0.38984256982803345,0.4395813867378384,6.427212391123166,1.2041270732879639,
adding,34315,0.2693091034889221,0.6952068348735603,14.862997394298755,0.3735324740409851,
adding,34322,0.32491961121559143,0.6440952428224761,9.106981773639713,0.22229623794555664,
adding,34329,0.13229019939899445,0.9041669298264182,23.89479347749324,0.6450774669647217,
adding,34336,0.2025170773267746,0.6713658163324462,19.41765557846702,1.262608289718628,
adding,34370,0.667033314704895,0.1974783413834941,8.118074678141458,-0.402993381023407,
adding,34377,0.15782837569713593,0.8999983719187225,21.702407753567098,0.49511462450027466,
adding,34380,0.13547319173812866,0.8557820868660341,14.060892028961813,-0.13328541815280914,
adding,34386,0.21720343828201294,0.8987682619007895,18.728408006256092,0.6193376779556274,
adding,34423,0.7988102436065674,0.2606012792154396,6.077376842287943,1.794754981994629,
adding,34475,0.11500946432352066,0.7893975562182599,23.55590353739761,-0.6653174757957458,
adding,34478,0.1640123575925827,0.881820462605985,19.353934891013733,0.02547290362417698,
adding,34507,0.7152365446090698,0.2646462256841711,5.805899468096327,-0.6536815166473389,
